Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
0001.jpg,FreshMeat,56.806348425196845,116.51478702957408,74.04287647637796,116.20522041044084,0.22955288762845993,0.18659470263110806,0.24022697293665685,0.17601422860699972,4.956200787401574,6.858267716535433,5.255474901574803,7.109058218116436,7.98785614695638,8.210128161687544,7.974449008109798,8.26829234096974,0.0005689544460143608,0.0004716260905024755,0.0006152596533708693,0.0004211657006611181,0.023852766003429473,0.021716953987667688,0.024804428100056435,0.020522322009488062,0.9804861408935723,0.9593429439068766,0.9744748781110014,0.9594463973547542
0002.jpg,FreshMeat,109.37764517716535,128.76111352222705,97.3667568897638,181.76241552483106,0.18090073584587613,0.1549306920636748,0.17492495403422328,0.13874458599903142,6.8094857283464565,7.7444354888709785,6.603838582677167,8.786905573811149,8.256622481890739,8.374721331245947,8.240681552388839,8.454369245774444,0.0004102721218137748,0.0003579047396175268,0.0004249396316175447,0.00034106026423969275,0.020255175185956178,0.018918370427114667,0.02061406392775439,0.018467816986306007,0.9607886899144736,0.9534535093291312,0.9649279003731996,0.9342927644825894
0003.jpg,FreshMeat,85.61392716535434,136.9218178436357,91.06582185039369,137.33306466612936,0.19465227346050246,0.15460692037196289,0.1773168407758488,0.14491962924387208,6.189960629921259,7.888399776799554,6.481914370078741,8.059334118668238,8.221310057449681,8.425113667846105,8.272242673735253,8.44778759374772,0.00040864113710649294,0.0003286940667749523,0.0003956556985379596,0.000322664728657624,0.020214874155099084,0.018129921863454135,0.019891095961207358,0.017962870835632704,0.9677213606921266,0.9480536696866447,0.9655763129450596,0.9479063704213897
0004.jpg,FreshMeat,55.07351131889764,161.96682993365988,115.2273622047244,114.41540083080166,0.3092474188352179,0.22229100856018036,0.26171136617308544,0.24117417993633844,4.374446358267716,7.03248806497613,5.798351377952756,6.174344348688698,8.121393190538772,8.451821999500133,8.307747017916192,8.411292368843762,0.0005373262089297616,0.00036920998883847856,0.00043514747674026596,0.0003805671322670068,0.023180297861109585,0.01921483772605115,0.02086018879924786,0.019508129901838537,0.9932995936975281,0.9802356950955373,0.9859022669045445,0.9860370880455778
0005.jpg,FreshMeat,215.74384842519686,255.7389794779589,190.3739542322835,372.98493396986794,0.14783461411105878,0.133773846645354,0.16798816850412923,0.11927013730706723,9.671505905511811,10.766073532147063,8.914431594488189,12.671709343418687,8.71554508725443,8.792924461609527,8.637835098841245,8.898384130231124,0.000248513253374163,0.00022545342381279334,0.0002747641603681646,0.00019939099956320074,0.015764303136331877,0.015015106520194698,0.01657601159411288,0.014120587790995131,0.9575480675494834,0.9494417347275796,0.962668466806737,0.9262681505860765
0006.jpg,FreshMeat,193.77140748031496,385.8632277264554,245.9027436023622,336.9192758385516,0.1849807586317274,0.1387833968077584,0.1568952754982123,0.13400400149304598,8.050442913385826,11.389050778101558,9.384411909448819,11.154380308760615,8.63483317716955,8.876281668238136,8.767386155536618,8.906337981297769,0.0002555972519171601,0.00019932372929411992,0.00022129927072354145,0.00018865658662559184,0.015987409168378725,0.014118205597529734,0.01487613090570063,0.013735231582524987,0.9656903286222209,0.9310568937342767,0.9561072201826285,0.9397945825283354
0007.jpg,FreshMeat,112.07424950787404,158.01395002790008,109.96155265748033,199.4431148862298,0.19512655898575526,0.1846071425697109,0.21719927405246808,0.14874744123847466,6.640686515748033,7.5718891437782885,6.3189591535433065,8.784549569099138,8.339783243094491,8.419413193542612,8.254990056553122,8.546629566803746,0.0003629338313364128,0.0003329455477808594,0.0003936954895394166,0.00028819544278061836,0.019050822327039134,0.018246795548283522,0.019841761250942835,0.01697632006003122,0.9702955098333292,0.9580014983332636,0.9710194630829755,0.9470063298323561
0008.jpg,FreshMeat,199.4888041338583,330.730671461343,240.98172982283464,373.751689503379,0.15263642491295257,0.12616291469476898,0.14100486459426595,0.11382360008653886,9.41719980314961,11.681133362266726,10.090858759842519,12.915555831111662,8.583257098641987,8.724932423411165,8.628582872570284,8.80297269714969,0.0003605554696460957,0.0002875246620974983,0.0003240986096230005,0.00027854888619443055,0.01898829822933313,0.016956552187797444,0.01800273894781015,0.016689783886989985,0.9424862092423499,0.903179064923803,0.9299033105789576,0.8906014316629655
0009.jpg,FreshMeat,107.99723179133858,222.51106702213406,104.92747293307087,116.58980717961438,0.19814332741089052,0.1484733618699265,0.17911059933228524,0.17192748881690662,6.654343011811023,9.44516089032178,6.802226870078741,7.233120466240933,8.352741088764898,8.602565757795645,8.375349103300316,8.422008614514588,0.0003634522649904675,0.00027554478817805057,0.0003416439938348627,0.0003281559046223059,0.01906442406658191,0.016599541806268346,0.018483614198388332,0.01811507396127065,0.9678373940966283,0.9329918452821034,0.9686151836337202,0.9648895269179177
0010.jpg,FreshMeat,103.24206446850393,150.6195672391345,72.65508120078741,137.8697377394755,0.21974627345889847,0.19195685717175753,0.26962106259232754,0.20469051161971577,6.188176673228346,7.447888895777792,5.0843380905511815,7.0686961373922745,8.301706729326952,8.451881338732798,8.150429375667441,8.408600864450086,0.0007814535892743662,0.0007080080500293682,0.0008870570109304279,0.0007364922039658701,0.027954491397168473,0.026608420660185154,0.0297835023281418,0.027138389855808874,0.9823636102590346,0.9743895978974162,0.9876869322877052,0.9765566902454885
