Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
0001.jpg,FreshMeat,131.80358021653544,282.3894227788456,153.25615157480314,279.75646351292704,0.17673368825755184,0.13326021928435,0.18943635608728715,0.12096192401253467,7.617679625984252,11.067208134416271,7.748646653543307,11.602207204414409,8.83558536286349,9.093927219028627,8.807313172378512,9.147942042863434,0.00019940207116742357,0.00015171944287716466,0.00021362115478137207,0.00014314152256551772,0.014120979823207154,0.012317444656955624,0.014615784439480903,0.011964176635503077,0.9863464668949771,0.9709229434561183,0.9842067930973424,0.9711940600158843
0002.jpg,FreshMeat,167.78537155511808,257.09858019716035,138.94020669291342,337.1485522971045,0.19085022867502835,0.1662213741925601,0.1870066724156513,0.13096282809197718,8.429441437007874,10.449686899373797,7.745939960629922,12.111042222084443,8.819647138734405,8.965667125612397,8.791496438832498,9.095789378801104,0.00024556158731458086,0.00020281601726325772,0.00023222800351850714,0.0001684966479859179,0.015670404822932332,0.014241348856876505,0.015239028955891748,0.01298062587034685,0.9824458665957612,0.9730815928291952,0.9854065914237062,0.9647033389210498
0003.jpg,FreshMeat,131.75885826771653,244.237646475293,127.08618356299212,259.8621117242235,0.20339746994974298,0.14600702036199117,0.17927311662279632,0.13539222277084725,7.367741141732283,10.299522599045199,7.407295767716535,10.784177568355139,8.725758738381542,9.011793620100942,8.792617167105309,9.046535078025126,0.0002535537907989878,0.00017294417377600337,0.00021181042117943607,0.00016813531054056963,0.0159233724693919,0.013150824072125799,0.014553708159071903,0.01296670006364648,0.9865777069071753,0.9750496581552525,0.9869773282362508,0.9734555630121889
0004.jpg,FreshMeat,39.06010088582678,132.3095046190092,76.24064960629921,95.38359476718954,0.35634820024511304,0.20601702804483968,0.25919051372649604,0.23803491303623264,3.284264271653543,6.75280550561101,5.010949803149606,5.599479198958398,8.077125833614737,8.629111707765523,8.407384416177875,8.530746968512737,0.0004536843180131673,0.0002633900115589926,0.00032306174231489095,0.0002784374097485251,0.021299866619609788,0.016229294857109246,0.017973918390681843,0.01668644389163027,0.9962907622706232,0.9874264148913701,0.992729038165452,0.9909347950735642
0005.jpg,FreshMeat,189.58218503937005,272.3966767933536,145.90901820866145,382.2785665571332,0.1676736430290491,0.14260064818124446,0.2074009770823958,0.12227670085079277,8.910679133858268,11.061814123628247,7.684731791338584,12.925599851199703,8.916418207941676,9.06292130300779,8.777314269540048,9.17589767523931,0.00018982429322280517,0.0001670416881660845,0.00023829405568967396,0.00014290511561989086,0.013777673723194536,0.012924460846243626,0.01543677607823842,0.011954292769540608,0.9798912884170308,0.9711740195142239,0.9844927177161656,0.9595478166668162
0006.jpg,FreshMeat,116.77805118110238,280.0381920763841,160.978469488189,255.55217310434614,0.23876863770530524,0.15678994784226605,0.18358089792830115,0.15760782132695605,6.44488188976378,10.416764833529665,8.033833661417324,10.080538161076321,8.610299473810512,8.991485618896597,8.823781645454362,8.985118943296836,0.00028175733841702064,0.00018168930875650825,0.00021710449915040463,0.0001820295041172883,0.01678562892527476,0.013479217661144443,0.014734466368023127,0.013491831014257787,0.9880770306954205,0.9713409649323506,0.9835367824428263,0.9738422745742321
0007.jpg,FreshMeat,131.50332185039375,203.04891809783615,116.90305118110238,279.1107942215884,0.20017458632552174,0.17817685021971186,0.23362511658360074,0.14381903605182683,7.097810039370079,8.780705561411123,6.679256889763781,10.408704817409632,8.725691014543745,8.87209520465682,8.628150125078797,8.992972282606235,0.0002376110098899886,0.00020829181716643542,0.00028584993693424896,0.0001796539026148918,0.015414636223083197,0.014432318495877072,0.01690709723560638,0.013403503370943426,0.9867490233858034,0.9795539618164686,0.9882509551332507,0.9718970539947285
0008.jpg,FreshMeat,209.82935531496065,412.65453530907064,239.0656988188976,453.38533077066154,0.1408789194628292,0.11860411123481077,0.14174131313632654,0.09447759760334032,10.078986220472443,13.570525141050286,10.351624015748028,14.951205902411806,9.048925799337779,9.209473370831947,9.053754659872109,9.328714637684717,0.0001698627054480672,0.00013807895431526497,0.00015997273205483904,0.00011895689982712348,0.013033138741226812,0.011750700162767535,0.01264803273457335,0.010906736442544281,0.976495775302144,0.9538742030002666,0.9733325490380133,0.9493291290761402
0009.jpg,FreshMeat,144.22736220472441,332.5455390910782,118.65575787401576,175.48124496248997,0.20319117556523825,0.14830190967906076,0.19791922438913803,0.1679690829912165,7.312253937007873,11.256432512865025,7.0793553149606305,8.521731043462085,8.744056868792704,9.054543603136056,8.742828743856805,8.864610880889252,0.00023747477914877702,0.00016742416769600108,0.00023017886611945097,0.0002055414241648745,0.01541021671323207,0.012939249116390064,0.015171646783373615,0.014336715947694385,0.9852332726206108,0.9658218784225908,0.987786969278478,0.9819666120250639
0010.jpg,FreshMeat,70.56631397637796,136.48112096224193,71.34128937007875,139.89924979849957,0.2275761991433938,0.19689463859857145,0.30192296318210693,0.20358456473869407,5.529281496062993,7.507595015190028,4.847317913385828,7.166656333312666,8.509080508400801,8.721812244714636,8.341687602605376,8.67698631294264,0.0004827620128873071,0.000427935011738335,0.0005876331943093576,0.0004417427149690927,0.02197184591442665,0.020686590142851843,0.024241146720181322,0.02101767625045863,0.993234351879233,0.9869809650735029,0.9932164094175093,0.9866545120096493
