Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
0001.jpg,FreshMeat,56.80634842519685,116.51478702957408,74.04287647637796,116.20522041044084,0.22955288762846,0.18659470263110806,0.24022697293665685,0.17601422860699972,4.956200787401576,6.858267716535434,5.255474901574803,7.109058218116436,7.987856146956379,8.210128161687544,7.974449008109798,8.26829234096974,0.0005689544460143607,0.0004716260905024756,0.0006152596533708693,0.0004211657006611181,0.02385276600342947,0.02171695398766769,0.024804428100056435,0.020522322009488062,0.9804861408935726,0.9593429439068768,0.9744748781110014,0.9594463973547542
0002.jpg,FreshMeat,109.37764517716533,128.76111352222705,97.36675688976378,181.76241552483106,0.18090073584587613,0.1549306920636748,0.17492495403422326,0.13874458599903142,6.809485728346457,7.7444354888709785,6.603838582677165,8.786905573811149,8.256622481890739,8.374721331245945,8.240681552388835,8.454369245774444,0.0004102721218137748,0.00035790473961752687,0.0004249396316175445,0.00034106026423969275,0.020255175185956178,0.01891837042711467,0.020614063927754386,0.018467816986306007,0.9607886899144736,0.9534535093291312,0.9649279003731995,0.9342927644825892
0003.jpg,FreshMeat,85.61392716535434,136.92181784363572,91.0658218503937,137.33306466612936,0.19465227346050243,0.15460692037196289,0.17731684077584883,0.14491962924387208,6.189960629921258,7.888399776799554,6.481914370078741,8.059334118668238,8.221310057449683,8.425113667846103,8.272242673735253,8.447787593747718,0.00040864113710649294,0.0003286940667749523,0.0003956556985379596,0.000322664728657624,0.020214874155099084,0.018129921863454135,0.019891095961207358,0.017962870835632704,0.9677213606921268,0.9480536696866447,0.9655763129450596,0.9479063704213898
0004.jpg,FreshMeat,55.07351131889762,161.96682993365988,115.22736220472441,114.41540083080166,0.30924741883521784,0.22229100856018033,0.26171136617308544,0.24117417993633838,4.374446358267716,7.032488064976131,5.798351377952756,6.174344348688695,8.12139319053877,8.451821999500131,8.307747017916192,8.41129236884376,0.0005373262089297614,0.0003692099888384785,0.0004351474767402659,0.0003805671322670066,0.02318029786110958,0.019214837726051148,0.02086018879924786,0.01950812990183853,0.9932995936975276,0.9802356950955369,0.9859022669045446,0.9860370880455775
0005.jpg,FreshMeat,215.74384842519686,255.738979477959,190.37395423228352,372.9849339698679,0.14783461411105875,0.13377384664535402,0.16798816850412926,0.1192701373070672,9.671505905511811,10.766073532147065,8.914431594488189,12.671709343418685,8.71554508725443,8.792924461609529,8.637835098841245,8.898384130231122,0.000248513253374163,0.00022545342381279345,0.0002747641603681646,0.00019939099956320063,0.015764303136331877,0.015015106520194702,0.01657601159411288,0.014120587790995127,0.9575480675494834,0.9494417347275796,0.9626684668067371,0.9262681505860765
0006.jpg,FreshMeat,193.771407480315,385.86322772645553,245.90274360236222,336.91927583855164,0.18498075863172744,0.1387833968077584,0.15689527549821233,0.13400400149304598,8.05044291338583,11.389050778101558,9.38441190944882,11.154380308760615,8.634833177169552,8.876281668238134,8.767386155536618,8.906337981297769,0.0002555972519171602,0.0001993237292941199,0.00022129927072354143,0.00018865658662559182,0.01598740916837873,0.014118205597529732,0.014876130905700629,0.013735231582524985,0.9656903286222208,0.9310568937342767,0.9561072201826285,0.9397945825283356
0007.jpg,FreshMeat,112.07424950787403,158.01395002790008,109.96155265748033,199.44311488622978,0.1951265589857553,0.1846071425697109,0.21719927405246808,0.14874744123847466,6.640686515748033,7.571889143778287,6.3189591535433065,8.784549569099138,8.339783243094491,8.419413193542614,8.254990056553122,8.546629566803746,0.0003629338313364128,0.0003329455477808593,0.0003936954895394166,0.0002881954427806183,0.019050822327039134,0.018246795548283522,0.019841761250942835,0.016976320060031216,0.9702955098333291,0.9580014983332636,0.9710194630829754,0.9470063298323562
0008.jpg,FreshMeat,199.48880413385828,330.73067146134287,240.98172982283464,373.75168950337894,0.15263642491295257,0.12616291469476895,0.14100486459426595,0.11382360008653884,9.417199803149607,11.681133362266722,10.09085875984252,12.91555583111166,8.583257098641987,8.724932423411161,8.628582872570284,8.80297269714969,0.0003605554696460957,0.00028752466209749813,0.0003240986096230005,0.0002785488861944305,0.01898829822933313,0.01695655218779744,0.01800273894781015,0.016689783886989985,0.9424862092423497,0.9031790649238028,0.9299033105789577,0.8906014316629656
0009.jpg,FreshMeat,107.99723179133858,222.51106702213409,104.92747293307087,116.58980717961438,0.19814332741089055,0.1484733618699265,0.1791105993322853,0.17192748881690662,6.654343011811023,9.445160890321782,6.802226870078742,7.2331204662409325,8.352741088764896,8.602565757795643,8.375349103300316,8.42200861451459,0.0003634522649904675,0.0002755447881780505,0.00034164399383486275,0.0003281559046223059,0.01906442406658191,0.016599541806268343,0.018483614198388332,0.01811507396127065,0.9678373940966283,0.9329918452821035,0.9686151836337202,0.9648895269179175
0010.jpg,FreshMeat,103.24206446850395,150.61956723913448,72.65508120078741,137.86973773947548,0.21974627345889847,0.19195685717175748,0.2696210625923276,0.20469051161971577,6.188176673228348,7.447888895777791,5.084338090551182,7.0686961373922745,8.301706729326954,8.451881338732798,8.150429375667445,8.408600864450086,0.0007814535892743664,0.0007080080500293678,0.0008870570109304285,0.0007364922039658699,0.027954491397168477,0.026608420660185147,0.02978350232814181,0.02713838985580887,0.9823636102590346,0.9743895978974163,0.9876869322877054,0.9765566902454885
